time,city,pressure,temperature,descrption
2019-01-09 11:24:22.239000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:24.098000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:24.310000,London,1030,277.15,broken clouds
2019-01-09 11:24:26.174000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:26.373000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:28.250000,London,1030,277.15,broken clouds
2019-01-09 11:24:28.435000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:30.323000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:30.493000,London,1030,277.15,broken clouds
2019-01-09 11:24:32.411000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:33.028000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:34.648000,London,1030,277.15,broken clouds
2019-01-09 11:24:35.247000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:36.743000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:37.318000,London,1030,277.15,broken clouds
2019-01-09 11:24:38.823000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:39.387000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:40.896000,London,1030,277.15,broken clouds
2019-01-09 11:24:41.450000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:42.987000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:43.515000,London,1030,277.15,broken clouds
2019-01-09 11:24:45.096000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:45.577000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:47.268000,London,1030,277.15,broken clouds
2019-01-09 11:24:47.897000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:49.473000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:50.088000,London,1030,277.15,broken clouds
2019-01-09 11:24:51.557000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:52.160000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:53.636000,London,1030,277.15,broken clouds
2019-01-09 11:24:54.228000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:55.718000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:56.286000,London,1030,277.15,broken clouds
2019-01-09 11:24:57.799000,Tokyo,1023,274.94,clear sky
2019-01-09 11:24:58.348000,New+York,1001,278.81,broken clouds
2019-01-09 11:24:59.879000,London,1030,277.15,broken clouds
2019-01-09 11:25:00.453000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:02.077000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:02.696000,London,1030,277.15,broken clouds
2019-01-09 11:25:04.203000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:04.821000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:06.284000,London,1030,277.15,broken clouds
2019-01-09 11:25:06.892000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:08.357000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:08.952000,London,1030,277.15,broken clouds
2019-01-09 11:25:10.437000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:11.009000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:12.501000,London,1030,277.15,broken clouds
2019-01-09 11:25:13.073000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:14.575000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:15.143000,London,1030,277.15,broken clouds
2019-01-09 11:25:16.691000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:17.282000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:18.923000,London,1030,277.15,broken clouds
2019-01-09 11:25:19.495000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:21.012000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:21.571000,London,1030,277.15,broken clouds
2019-01-09 11:25:23.121000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:23.625000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:25.202000,London,1030,277.15,broken clouds
2019-01-09 11:25:25.692000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:27.289000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:27.762000,London,1030,277.15,broken clouds
2019-01-09 11:25:29.364000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:30.396000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:31.666000,London,1030,277.15,broken clouds
2019-01-09 11:25:32.568000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:33.817000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:34.639000,London,1030,277.15,broken clouds
2019-01-09 11:25:35.896000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:36.704000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:37.980000,London,1030,277.15,broken clouds
2019-01-09 11:25:38.784000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:40.059000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:40.860000,London,1030,277.15,broken clouds
2019-01-09 11:25:42.138000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:42.927000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:44.221000,London,1030,277.15,broken clouds
2019-01-09 11:25:45.048000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:46.295000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:47.237000,London,1030,277.15,broken clouds
2019-01-09 11:25:48.377000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:49.303000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:50.469000,London,1030,277.15,broken clouds
2019-01-09 11:25:51.365000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:52.552000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:53.430000,London,1030,277.15,broken clouds
2019-01-09 11:25:54.630000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:55.503000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:56.748000,London,1030,277.15,broken clouds
2019-01-09 11:25:57.568000,Tokyo,1023,274.94,clear sky
2019-01-09 11:25:59.177000,New+York,1001,278.81,broken clouds
2019-01-09 11:25:59.824000,London,1030,277.15,broken clouds
2019-01-09 11:26:01.347000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:01.981000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:03.428000,London,1030,277.15,broken clouds
2019-01-09 11:26:04.057000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:05.511000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:06.125000,London,1030,277.15,broken clouds
2019-01-09 11:26:07.593000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:08.190000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:09.669000,London,1030,277.15,broken clouds
2019-01-09 11:26:10.275000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:11.750000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:12.337000,London,1030,277.15,broken clouds
2019-01-09 11:26:13.929000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:14.560000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:16.353000,London,1030,277.15,broken clouds
2019-01-09 11:26:16.966000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:18.462000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:19.031000,London,1030,277.15,broken clouds
2019-01-09 11:26:20.552000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:21.101000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:22.642000,London,1030,277.15,broken clouds
2019-01-09 11:26:23.168000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:24.716000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:25.237000,London,1030,277.15,broken clouds
2019-01-09 11:26:26.792000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:27.298000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:29.101000,London,1030,277.15,broken clouds
2019-01-09 11:26:29.407000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:31.225000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:31.547000,London,1030,277.15,broken clouds
2019-01-09 11:26:33.309000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:33.608000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:35.388000,London,1030,277.15,broken clouds
2019-01-09 11:26:35.681000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:37.470000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:37.739000,London,1030,277.15,broken clouds
2019-01-09 11:26:39.561000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:39.812000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:41.647000,London,1030,277.15,broken clouds
2019-01-09 11:26:42.381000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:43.950000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:44.814000,London,1030,277.15,broken clouds
2019-01-09 11:26:46.100000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:46.888000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:48.200000,London,1030,277.15,broken clouds
2019-01-09 11:26:48.956000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:50.282000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:51.026000,London,1030,277.15,broken clouds
2019-01-09 11:26:52.365000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:53.196000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:54.444000,London,1030,277.15,broken clouds
2019-01-09 11:26:55.265000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:56.624000,New+York,1001,278.81,broken clouds
2019-01-09 11:26:57.355000,London,1030,277.15,broken clouds
2019-01-09 11:26:58.917000,Tokyo,1023,274.94,clear sky
2019-01-09 11:26:59.526000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:01.019000,London,1030,277.15,broken clouds
2019-01-09 11:27:01.594000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:03.104000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:03.653000,London,1030,277.15,broken clouds
2019-01-09 11:27:05.182000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:05.723000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:07.260000,London,1030,277.15,broken clouds
2019-01-09 11:27:07.787000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:09.342000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:09.855000,London,1030,277.15,broken clouds
2019-01-09 11:27:11.594000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:11.928000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:13.766000,London,1030,277.15,broken clouds
2019-01-09 11:27:14.056000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:15.846000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:16.119000,London,1030,277.15,broken clouds
2019-01-09 11:27:17.999000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:18.182000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:20.075000,London,1030,277.15,broken clouds
2019-01-09 11:27:20.255000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:22.152000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:22.317000,London,1030,277.15,broken clouds
2019-01-09 11:27:24.229000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:24.373000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:26.459000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:26.463000,London,1030,277.15,broken clouds
2019-01-09 11:27:28.849000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:28.849000,London,1030,277.15,broken clouds
2019-01-09 11:27:30.925000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:30.925000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:33.001000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:33.006000,London,1030,277.15,broken clouds
2019-01-09 11:27:35.070000,London,1030,277.15,broken clouds
2019-01-09 11:27:35.082000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:37.135000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:37.162000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:39.391000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:39.412000,London,1030,277.15,broken clouds
2019-01-09 11:27:41.622000,London,1030,277.15,broken clouds
2019-01-09 11:27:41.624000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:43.684000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:43.699000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:45.747000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:45.786000,London,1030,277.15,broken clouds
2019-01-09 11:27:47.809000,London,1030,277.15,broken clouds
2019-01-09 11:27:47.866000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:49.869000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:49.950000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:51.933000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:52.030000,London,1030,277.15,broken clouds
2019-01-09 11:27:54.200000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:54.201000,London,1030,277.15,broken clouds
2019-01-09 11:27:56.331000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:56.332000,New+York,1001,278.81,broken clouds
2019-01-09 11:27:58.418000,Tokyo,1023,274.94,clear sky
2019-01-09 11:27:58.419000,London,1030,277.15,broken clouds
2019-01-09 11:28:00.478000,London,1030,277.15,broken clouds
2019-01-09 11:28:00.495000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:02.547000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:02.578000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:04.608000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:04.659000,London,1030,277.15,broken clouds
2019-01-09 11:28:06.695000,London,1030,277.15,broken clouds
2019-01-09 11:28:06.757000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:08.937000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:08.938000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:11.107000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:11.114000,London,1030,277.15,broken clouds
2019-01-09 11:28:13.170000,London,1030,277.15,broken clouds
2019-01-09 11:28:13.188000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:15.234000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:15.264000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:17.300000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:17.345000,London,1030,277.15,broken clouds
2019-01-09 11:28:19.375000,London,1030,277.15,broken clouds
2019-01-09 11:28:19.429000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:21.437000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:21.502000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:23.589000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:23.589000,London,1030,277.15,broken clouds
2019-01-09 11:28:25.751000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:25.759000,London,1030,277.15,broken clouds
2019-01-09 11:28:27.826000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:27.838000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:29.885000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:29.911000,London,1030,277.15,broken clouds
2019-01-09 11:28:31.953000,London,1030,277.15,broken clouds
2019-01-09 11:28:31.986000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:34.021000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:34.067000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:36.085000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:36.146000,London,1030,277.15,broken clouds
2019-01-09 11:28:38.219000,London,1030,277.15,broken clouds
2019-01-09 11:28:38.226000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:40.376000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:40.378000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:42.442000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:42.453000,London,1030,277.15,broken clouds
2019-01-09 11:28:44.500000,London,1030,277.15,broken clouds
2019-01-09 11:28:44.533000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:46.557000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:46.601000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:48.616000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:48.670000,London,1030,277.15,broken clouds
2019-01-09 11:28:51.049000,London,1030,277.15,broken clouds
2019-01-09 11:28:51.050000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:53.287000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:53.287000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:55.348000,Tokyo,1023,274.94,clear sky
2019-01-09 11:28:55.362000,London,1030,277.15,broken clouds
2019-01-09 11:28:57.415000,London,1030,277.15,broken clouds
2019-01-09 11:28:57.445000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:59.476000,New+York,1001,278.81,broken clouds
2019-01-09 11:28:59.524000,Tokyo,1023,274.94,clear sky
2019-01-09 11:29:01.548000,Tokyo,1023,274.94,clear sky
2019-01-09 11:29:01.606000,London,1030,277.15,broken clouds
2019-01-09 11:29:03.618000,London,1030,277.15,broken clouds
2019-01-09 11:29:03.698000,New+York,1001,278.81,broken clouds
2019-01-09 11:29:05.682000,New+York,1001,278.81,broken clouds
2019-01-09 11:29:05.776000,Tokyo,1023,274.94,clear sky
2019-01-09 11:29:07.925000,Tokyo,1023,274.94,clear sky
2019-01-09 11:29:07.933000,London,1030,277.15,broken clouds
2019-01-09 11:29:09.992000,London,1030,277.15,broken clouds
2019-01-09 11:29:10.010000,New+York,1001,278.81,broken clouds
2019-01-09 11:29:12.064000,New+York,1001,278.81,broken clouds
2019-01-09 11:29:12.101000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:14.130000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:14.178000,London,1030,277.15,broken clouds
2019-01-09 11:29:16.192000,London,1030,277.15,broken clouds
2019-01-09 11:29:16.273000,New+York,1002,278.72,clear sky
2019-01-09 11:29:18.257000,New+York,1002,278.72,clear sky
2019-01-09 11:29:18.338000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:20.814000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:20.829000,London,1030,277.15,broken clouds
2019-01-09 11:29:22.996000,New+York,1002,278.72,clear sky
2019-01-09 11:29:23,London,1030,277.15,broken clouds
2019-01-09 11:29:25.079000,New+York,1002,278.72,clear sky
2019-01-09 11:29:25.082000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:27.146000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:27.162000,London,1030,277.15,broken clouds
2019-01-09 11:29:29.210000,London,1030,277.15,broken clouds
2019-01-09 11:29:29.241000,New+York,1002,278.72,clear sky
2019-01-09 11:29:31.281000,New+York,1002,278.72,clear sky
2019-01-09 11:29:31.319000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:33.343000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:33.394000,London,1030,277.15,broken clouds
2019-01-09 11:29:35.624000,London,1030,277.15,broken clouds
2019-01-09 11:29:35.675000,New+York,1002,278.72,clear sky
2019-01-09 11:29:38.084000,New+York,1002,278.72,clear sky
2019-01-09 11:29:38.084000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:40.148000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:40.173000,London,1030,277.15,broken clouds
2019-01-09 11:29:42.213000,London,1030,277.15,broken clouds
2019-01-09 11:29:42.256000,New+York,1002,278.72,clear sky
2019-01-09 11:29:44.276000,New+York,1002,278.72,clear sky
2019-01-09 11:29:44.331000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:46.344000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:46.415000,London,1030,277.15,broken clouds
2019-01-09 11:29:48.611000,London,1030,277.15,broken clouds
2019-01-09 11:29:48.622000,New+York,1002,278.72,clear sky
2019-01-09 11:29:50.728000,New+York,1002,278.72,clear sky
2019-01-09 11:29:50.729000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:52.787000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:52.804000,London,1030,277.15,broken clouds
2019-01-09 11:29:54.847000,London,1030,277.15,broken clouds
2019-01-09 11:29:54.885000,New+York,1002,278.72,clear sky
2019-01-09 11:29:56.914000,New+York,1002,278.72,clear sky
2019-01-09 11:29:56.967000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:58.973000,Tokyo,1023,274.93,clear sky
2019-01-09 11:29:59.042000,London,1030,277.15,broken clouds
2019-01-09 11:30:01.036000,London,1030,277.15,broken clouds
2019-01-09 11:30:01.125000,New+York,1002,278.72,clear sky
2019-01-09 11:30:03.118000,New+York,1002,278.72,clear sky
2019-01-09 11:30:03.693000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:05.521000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:05.904000,London,1030,277.15,broken clouds
2019-01-09 11:30:07.585000,London,1030,277.15,broken clouds
2019-01-09 11:30:07.976000,New+York,1002,278.72,clear sky
2019-01-09 11:30:09.674000,New+York,1002,278.72,clear sky
2019-01-09 11:30:10.059000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:11.751000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:12.350000,London,1030,277.15,broken clouds
2019-01-09 11:30:13.811000,London,1030,277.15,broken clouds
2019-01-09 11:30:14.428000,New+York,1002,278.72,clear sky
2019-01-09 11:30:15.869000,New+York,1002,278.72,clear sky
2019-01-09 11:30:16.572000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:18.150000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:18.787000,London,1030,277.15,broken clouds
2019-01-09 11:30:20.345000,London,1030,277.15,broken clouds
2019-01-09 11:30:21.031000,New+York,1002,278.72,clear sky
2019-01-09 11:30:22.409000,New+York,1002,278.72,clear sky
2019-01-09 11:30:23.113000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:24.473000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:25.197000,London,1030,277.15,broken clouds
2019-01-09 11:30:26.543000,London,1030,277.15,broken clouds
2019-01-09 11:30:27.282000,New+York,1002,278.72,clear sky
2019-01-09 11:30:28.645000,New+York,1002,278.72,clear sky
2019-01-09 11:30:29.367000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:30.713000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:31.676000,London,1030,277.15,broken clouds
2019-01-09 11:30:33.029000,London,1030,277.15,broken clouds
2019-01-09 11:30:33.965000,New+York,1002,278.72,clear sky
2019-01-09 11:30:35.199000,New+York,1002,278.72,clear sky
2019-01-09 11:30:36.041000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:37.262000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:38.116000,London,1030,277.15,broken clouds
2019-01-09 11:30:39.329000,London,1030,277.15,broken clouds
2019-01-09 11:30:40.205000,New+York,1002,278.72,clear sky
2019-01-09 11:30:41.391000,New+York,1002,278.72,clear sky
2019-01-09 11:30:42.284000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:43.455000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:44.358000,London,1030,277.15,broken clouds
2019-01-09 11:30:45.820000,London,1030,277.15,broken clouds
2019-01-09 11:30:46.694000,New+York,1002,278.72,clear sky
2019-01-09 11:30:47.973000,New+York,1002,278.72,clear sky
2019-01-09 11:30:48.919000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:50.035000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:50.995000,London,1030,277.15,broken clouds
2019-01-09 11:30:52.107000,London,1030,277.15,broken clouds
2019-01-09 11:30:53.080000,New+York,1002,278.72,clear sky
2019-01-09 11:30:54.170000,New+York,1002,278.72,clear sky
2019-01-09 11:30:55.153000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:56.240000,Tokyo,1023,274.93,clear sky
2019-01-09 11:30:57.225000,London,1030,277.15,broken clouds
2019-01-09 11:30:58.310000,London,1030,277.15,broken clouds
2019-01-09 11:30:59.299000,New+York,1002,278.72,clear sky
2019-01-09 11:31:00.374000,New+York,1002,278.72,clear sky
2019-01-09 11:31:01.411000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:02.636000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:03.544000,London,1030,277.15,broken clouds
2019-01-09 11:31:04.707000,London,1030,277.15,broken clouds
2019-01-09 11:31:05.618000,New+York,1002,278.72,clear sky
2019-01-09 11:31:06.767000,New+York,1002,278.72,clear sky
2019-01-09 11:31:07.696000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:08.832000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:09.770000,London,1030,277.15,broken clouds
2019-01-09 11:31:10.905000,London,1030,277.15,broken clouds
2019-01-09 11:31:11.838000,New+York,1002,278.72,clear sky
2019-01-09 11:31:12.967000,New+York,1002,278.72,clear sky
2019-01-09 11:31:13.916000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:15.289000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:16.206000,London,1030,277.15,broken clouds
2019-01-09 11:31:17.484000,London,1030,277.15,broken clouds
2019-01-09 11:31:18.380000,New+York,1002,278.72,clear sky
2019-01-09 11:31:19.545000,New+York,1002,278.72,clear sky
2019-01-09 11:31:20.460000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:21.627000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:22.577000,London,1030,277.15,broken clouds
2019-01-09 11:31:23.690000,London,1030,277.15,broken clouds
2019-01-09 11:31:24.648000,New+York,1002,278.72,clear sky
2019-01-09 11:31:25.760000,New+York,1002,278.72,clear sky
2019-01-09 11:31:26.715000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:27.825000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:28.918000,London,1030,277.15,broken clouds
2019-01-09 11:31:30.109000,London,1030,277.15,broken clouds
2019-01-09 11:31:31.106000,New+York,1002,278.72,clear sky
2019-01-09 11:31:32.335000,New+York,1002,278.72,clear sky
2019-01-09 11:31:33.180000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:34.404000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:35.256000,London,1030,277.15,broken clouds
2019-01-09 11:31:36.472000,London,1030,277.15,broken clouds
2019-01-09 11:31:37.375000,New+York,1002,278.72,clear sky
2019-01-09 11:31:38.556000,New+York,1002,278.72,clear sky
2019-01-09 11:31:39.454000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:40.617000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:41.535000,London,1030,277.15,broken clouds
2019-01-09 11:31:43.008000,London,1030,277.15,broken clouds
2019-01-09 11:31:43.732000,New+York,1002,278.72,clear sky
2019-01-09 11:31:45.219000,New+York,1002,278.72,clear sky
2019-01-09 11:31:45.832000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:47.282000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:47.925000,London,1030,277.15,broken clouds
2019-01-09 11:31:49.347000,London,1030,277.15,broken clouds
2019-01-09 11:31:49.996000,New+York,1002,278.72,clear sky
2019-01-09 11:31:51.406000,New+York,1002,278.72,clear sky
2019-01-09 11:31:52.075000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:53.480000,Tokyo,1023,274.93,clear sky
2019-01-09 11:31:54.154000,London,1030,277.15,broken clouds
2019-01-09 11:31:55.550000,London,1030,277.15,broken clouds
2019-01-09 11:31:56.234000,New+York,1002,278.72,clear sky
